#Borrower_ID,Project_ID,Project_Check_Digit,Latitude,Longitude,State_County_FIPS_Code,Project_Name,Main_Address_Line1,Main_Address_Line2,Main_Address_Line3,City,State_Abbreviation,Zip_Code,Project_Size,Rental_Code,Labor_Housing_Type,Revitilization_Indicator,Tax_Status_Indicator,Date_Tax_Credit_Expires,Profit_Type_Code,Management_Name,Date_Of_Operation,Date_Restrictive_Clause_Expires,Total_1_Bedroom_Units,Total_2_Bedroom_Units,Total_3_Bedroom_Units,Total_4_Bedroom_Units,Total_5_Bedroom_Units,Total_6_Bedroom_Units,Total_Handicapped_Units,Vacant_Units,Rental_Assistance_Units
298422932,01,7,43.582818,-75.343548,36049,WHITTON PLACE APTS,7320 E MAIN ST,,,PORT LEYDEN,NY,13433,12,EL,0,,N,,3,SNOWBELT HSG INC,10/19/1988,10/19/2008,12,0,0,0,0,0,1,0,0
298541439,01,4,35.548622,-87.198112,47119,MT PLEASANT VILLAGE,821 NORTH MAIN,,,MT. PLEASANT,TN,38474,32,FA,0,,Y,12/31/2044,2,HAYES MGMT CO,12/30/1983,8/26/2034,8,24,0,0,0,0,2,0,32
298578027,01,8,44.892391,-84.302968,26119,COUNTRY VIEW MANOR,3550 KNEELAND ST,,,LEWISTON,MI,49756,14,FA,0,,N,,2,KMG PRESTIGE INC,6/16/1988,6/16/2008,10,4,0,0,0,0,1,0,12
298765667,01,1,41.369015,-93.546478,19181,CANDLERIDGE OF INDIANOLA,1105 E IOWA,,,INDIANOLA,IA,50125,22,EL,0,,Y,1/1/2003,2,T&L PROPERTIES LLC,1/25/1988,1/25/2038,22,0,0,0,0,0,0,0,22
298878252,01,2,40.85112,-83.271533,39175,CRAWFORD PLACE,600 HIGHLAND PKY,,,UPPER SANDUSKY,OH,43351,30,FA,0,1,Y,12/16/2041,2,WODA MANAGEMENT AND REAL ESTATE,6/29/1990,12/16/2031,20,10,0,0,0,0,2,2,28
298924010,01,5,18.348907,-65.812737,72025,RIO GRANDE ESTATES,1000 MAIN ST.,URB. RIO GRANDE ESTATES,,RIO GRANDE,PR,745,90,FA,0,,Y,9/1/2008,2,BUCKEYE MGMT CO,12/3/1996,12/3/2046,0,36,54,0,0,0,0,2,90
299214066,04,3,44.890682,-98.099275,46115,DOLAND DEV-A & B,203 S 2ND ST E,213 MINNESOTA ST S,,DOLAND,SD,57436,8,FA,0,1,N,,3,BASEC,3/26/1974,4/9/2029,2,6,0,0,0,0,0,1,7
299268008,03,3,39.205178,-83.627128,39071,DEER BROOK MEADOWS,112 TAYLOR DR,,,HILLSBORO,OH,45133,87,MX,0,1,N,,2,DEER BROOK MANAGEMENT LLC,4/1/2003,3/30/2030,79,8,0,0,0,0,4,6,87
299320453,01,2,38.538123,-85.77257,18019,RIDGEVIEW LIMITED,1418 MOUNT ZION RD,,,HENRYVILLE,IN,47126,12,FA,0,,Y,3/1/2021,2,VALENTI HELD PROPERTY,3/1/1991,3/1/2041,8,4,0,0,0,0,0,2,11
299591675,02,4,41.177194,-79.708518,42121,BRIDGEVIEW APTS-,513 MAIN ST,,,EMLENTON,PA,16373,36,EL,0,,Y,12/31/2003,2,"TM ASSOCIATES MANAGEMENT, INC",1/17/1990,1/17/2040,36,0,0,0,0,0,2,3,36
299615499,01,5,41.71826,-74.398167,36111,GLUSKER GARDENS,93 CENTER STREET,,,ELLENVILLE,NY,12428,32,EL,0,,Y,7/1/2018,2,TWO PLUS FOUR MGMT,7/1/2003,7/1/2033,30,2,0,0,0,0,3,1,16
299693530,01,5,31.391508,-97.212831,48309,VILLAGE PLACE APTS,1 VILLAGE PLACE DR,,,LORENA,TX,76655,32,FA,0,,Y,9/29/2025,2,FOUNTAINHEAD MGMT,5/10/1985,9/29/2040,16,16,0,0,0,0,2,3,28
299705549,01,4,43.659558,-71.488892,33009,HARVEY HEIGHTS ASHLAND,62 PLEASANT ST,,,MEREDITH,NH,3253,40,FA,0,,N,,2,HODGES DEVELOPMENT CORP,3/4/1975,,4,36,0,0,0,0,0,2,40
299723749,01,9,39.35901,-85.95692,18081,RAINBOW END PHASE 1,92 RAINBOW LN,,,EDINBURGH,IN,46124,8,FA,0,,N,,2,RAINBOW PROPERTY MANAGEMENT,2/18/1975,6/1/2026,0,8,0,0,0,0,0,0,5
299723749,03,2,39.358576,-85.955617,18081,RAINBOW END PHASE 4,92 RAINBOW LANE,,,EDINBURGH,IN,47124,16,FA,0,,N,,2,RAINBOW PROPERTY MANAGEMENT,3/16/1978,6/1/2026,0,16,0,0,0,0,0,1,11
299766764,01,3,34.227938,-96.663963,40069,DEER MEADOWS APTS II LP,207 S BEAMS AVE,,,TISHOMINGO,OK,73460,16,FA,0,,Y,4/1/2051,2,"SOUTHRIDGE APARTMENTS, INC",4/1/2011,4/1/2041,2,12,2,0,0,0,1,1,16
299785100,01,1,43.630829,-82.917458,26063,"LYONS APARTMENTS C/O MRD, INC",4637 WASHINGTON STRET, , ,UBLY,MI,48475,16,FA,0,,N,,2,MRD APARTMENTS,5/28/1986,5/18/2006,8,8,0,0,0,0,0,2,12
299814793,01,6,45.034647,-84.680614,26137,ASPEN APTS C/O KMG PRESTIGE,500 NORTH ST., , ,GAYLORD,MI,49735,80,FA,0,,Y,12/31/2046,2,KMG PRESTIGE INC,9/21/2000,9/21/2030,40,40,0,0,0,0,4,2,60
300030218,01,9,42.44598,-90.929785,19061,BEVERLY APTS,104 1ST AVE NE,,,EPWORTH,IA,52045,20,FA,0,,N,,2,SYNDICATED APT I LP,7/11/1975,5/12/2018,8,12,0,0,0,0,2,4,14
300202582,01,7,41.678118,-73.013293,9005,ELI TERRY RETIREMENT CENTER 20 EAST ORCHARD ST,20 E ORCHARD ST,,,TERRYVILLE,CT,6786,34,EL,0,1,N,,3,ELDERLY HOUSING MANAGEMENT,6/13/1985,5/12/2031,34,0,0,0,0,0,3,2,23
300285390,02,2,31.969818,-94.091568,48419,JOAQUIN HOUSING LP,11326 U S HWY 84 E,,,JOAQUIN,TX,75954,32,FA,0,,Y,4/1/2030,2,MAC REAL ESTATE LLC,6/1/1988,4/1/2030,16,16,0,0,0,0,2,2,28
300397327,01,6,39.75037,-94.2276,29063,BRIARWOOD APTS LP,711-805 NORTHLAND DR,,,CAMERON,MO,64429,24,FA,0,,Y,12/31/2004,2,FAIRWAY MANAGEMENT INC,8/7/1985,12/12/2004,0,24,0,0,0,0,1,0,17
300463887,01,5,39.43869,-84.199355,39165,LEBANON COMMONS APT,343 COLUMBUS AVE,,,LEBANON,OH,45036,20,FA,0,,Y,11/14/2033,2,RLJ MANAGEMENT COMPANY INC,12/29/1999,7/13/2025,0,20,0,0,0,0,1,0,19
300510765,01,1,39.964432,-87.280516,18045,KINGMAN HOUSING INC,316 ODD STREET, , ,KINGMAN,IN,47952,16,FA,0,,N,,3,VALENTI HELD PROPERTY,9/4/1981,9/4/2001,16,0,0,0,0,0,0,0,16
300546906,01,5,45.727347,-94.949837,27145,ARROWSMITH APTS,404 10TH ST S,406 10TH STREET SOUTH,,SAUK CENTRE,MN,56378,16,FA,0,,N,,2,JOHNSON SCOTT D DBA SILVERCREST,4/25/1975,7/1/2016,2,14,0,0,0,0,0,0,11
300546906,02,7,45.727573,-94.950365,27145,SILVERCREST APTS,412 10TH ST S,,,SAUK CENTRE,MN,56378,12,EL,0,,N,,2,JOHNSON SCOTT D DBA SILVERCREST,5/21/1980,12/31/2015,12,0,0,0,0,0,0,1,10
300706098,01,3,36.427535,-77.647558,37083,FAIR MEADOWS APARTMENTS,100 NC HIGHWAY 125 #341,,,ROANOKE RAPIDS,NC,27870,40,EL,0,,Y,12/15/2040,2,"PENDERGRAPH MANAGEMENT, LLC",6/30/1980,12/15/2040,40,0,0,0,0,0,2,0,0
300732768,01,5,43.055228,-75.879932,36053,BOLIVAR LANDING,6860 BOLIVAR RD,,,CHITTENANGO,NY,13037,24,EL,0,,Y,12/31/2022,2,"CRM RENTAL MGMT, INC",4/10/2008,4/10/2038,20,4,0,0,0,0,2,0,12
300918601,01,4,37.947029,-87.879196,18129,VILLAGE APTS OF MT. VERNON,1446 EAST MAIN, , ,MT. VERNON,IN,47620,37,EL,0,,Y,12/31/2022,2,VILLAGE MGMT CO INC,9/24/1993,9/24/2043,35,2,0,0,0,0,0,3,26
301067804,01,6,41.861053,-90.163458,17195,PALISADES PARK,1621  6TH ST, , ,FULTON,IL,612521586,16,FA,0,,Y,12/31/2030,2,"DAK MANAGEMENT, INC",1/11/1980,10/25/2020,0,16,0,0,0,0,0,3,14
301184142,01,6,36.00664,-120.12119,6031,PLEASANT VALLEY MANOR WIEN MANOR,1017 E DOME ST,,,AVENAL,CA,93204,80,FA,0,,Y,12/31/2066,2,MBS PROPERTY MANAGEMENT,8/11/1982,12/16/2041,16,40,24,0,0,0,0,1,39
301190255,01,5,41.871592,-85.184638,26023,BRONSON FIELDCREST LIMITED PARTNERSHIP,151 WAYNE ST,,,BRONSON,MI,49028,24,FA,0,,Y,8/28/2012,2,RED OAK MANAGEMENT,11/19/1996,6/25/2016,7,17,0,0,0,0,2,0,24
301226653,01,9,34.597907,-91.19873,5095,HOLLY GROVE MANOR,408 SPRUCE ST,,,HOLLY GROVE,AR,72069,25,EL,0,,Y,6/19/2028,2,BUNN REAL ESTATE & PROPERTY MANA,3/22/1995,3/22/2025,12,13,0,0,0,0,3,4,24
301283859,01,0,34.705378,-84.484783,13123,COX CREEK APTS,200 PENLAND ST,,,ELLIJAY,GA,30540,25,FA,0,,Y,1/1/2030,2,"CAHEC MANAGEMENT, INC",2/1/1995,12/10/2044,6,19,0,0,0,0,1,0,23
301386330,01,5,34.579375,-79.550181,45069,BRIARWOOD APTS,106 BUNDY ST,,,CLIO,SC,29525,24,EL,0,,Y,12/10/2029,2,"CAHEC MANAGEMENT, INC",8/29/1994,12/10/2034,24,0,0,0,0,0,0,0,24
301424442,01,1,45.079381,-83.463196,26007,HIDDEN BROOK MANOR,500 LONG RAPIDS PLAZA, , ,ALPENA,MI,49707,32,EL,0,,N,,2,KMG PRESTIGE INC,1/4/1989,1/4/2009,24,8,0,0,0,0,2,0,20
301951228,01,7,42.682466,-79.014162,36029,STEEPLEVIEW APTS,1045 STURGEON POINT RD,,,DERBY,NY,14047,36,EL,0,,N,,3,STEEPLEVIEW HSG DEV FUND CO INC,9/5/1984,,34,2,0,0,0,0,4,1,25
302161593,01,7,34.620056,-78.977303,37155,APARTMENTS OF LUMBERTON,2124 EAST 7TH STREET, , ,LUMBERTON,NC,28358,48,FA,0,,Y,12/11/2043,2,WAJ MANAGEMENT,9/1/1994,12/11/2043,8,40,0,0,0,0,2,1,48
302180108,01,9,35.125297,-77.090548,37049,BRUNSWICK HOUSE I APARTMENTS,1210 COLONY DR,,,NEW BERN,NC,28562,94,EL,0,1,Y,5/1/2033,2,"PENDERGRAPH MANAGEMENT, LLC",12/19/1984,5/1/2043,88,6,0,0,0,0,6,1,89
302216486,01,0,39.23192,-86.627541,18105,ELLETTSVILLE APTS,411 S. SALES STREET, , ,ELLETTSVILLE,IN,47429,28,FA,0,,N,,2,TRIMAC MGMT INC,6/1/1991,6/1/2041,16,12,0,0,0,0,0,0,17
302237230,01,2,36.187294,-90.386344,5055,MARMADUKE VILLA,7231 HIGHWAY 34 E,P.O. BOX 68,,MARMADUKE,AR,72443,12,EL,0,,Y,12/31/2005,2,MACO MANAGEMENT CO INC,10/19/1990,11/1/2040,12,0,0,0,0,0,1,0,12
302242706,02,2,40.919487,-89.483889,17143,RAMSEY  APARTMENTS,1208 N 2ND ST,,,CHILLICOTHE,IL,61523,12,EL,0,,Y,4/25/2006,2,PALEN MANAGEMENT,4/25/1991,4/25/2041,12,0,0,0,0,0,1,2,11
302272940,01,0,40.83202,-81.759529,39169,EVERGREEN PLACE APT,425 ORRVILLA DRIVE,,,ORRVILLE,OH,44667,50,EL,0,,N,,3,ORRVILLA MANOR INC,11/26/1980,11/26/2000,42,4,0,0,0,0,0,3,0
302336885,01,8,41.659261,-103.091102,31123,MEADOW VIEW APTS,709 16TH ST,,,BRIDGEPORT,NE,69336,16,FA,0,,Y,12/1/2008,2,COSTELLO PROPERTY MANAGEMENT,6/3/1993,6/3/2043,5,7,4,0,0,0,1,1,16
302355217,01,7,36.783857,-90.432221,29023,TRAILWOOD APTS,2800 CRESTWOOD DR, , ,POPLAR BLUFF,MO,63901,12,FA,0,,N,,2,MACO MANAGEMENT CO INC,4/8/1986,5/6/2006,0,12,0,0,0,0,1,1,8
302454643,01,1,38.121918,-90.557075,29099,PARKVIEW APARTMENTS,1549 SHEPARD DRIVE, , ,DESOTO,MO,63020,40,FA,0,,N,,2,MACO MANAGEMENT CO INC,2/11/1986,10/25/2034,12,28,0,0,0,0,4,4,20
302475442,03,3,38.31124,-86.960601,18037,OAK RIDGE PLACE % VALENTI-HELD,111 E. 17TH STREET, , ,HUNTINGBURG,IN,47542,62,FA,0,,Y,5/1/2016,2,VALENTI HELD PROPERTY,10/1/1985,5/1/2031,34,24,4,0,0,0,4,5,48
302529668,01,8,38.993214,-88.950699,17051,HANNAH HOUSING BROWNSTOWN,348 S 3RD ST,,,BROWNSTOWN,IL,62418,8,EL,0,,N,,2,CARPENTER MGMT CO INC,12/18/1986,12/18/2006,8,0,0,0,0,0,8,1,7
302568083,01,1,36.424498,-89.679519,29143,DOG WOOD APTS,403 W STATE HWY 162,#1, ,PORTAGEVILLE,MO,63873,16,EL,0,,Y,5/9/2010,2,HARTLE MANAGEMENT AGENCY,5/9/1995,5/9/2045,16,0,0,0,0,0,1,3,15
302596347,01,6,38.456692,-93.207336,29015,WARSAW FAIRVIEW,2000 FERGUSON DRIVE, , ,WARSAW,MO,65355,24,FA,0,,Y,12/31/2007,2,MACO MANAGEMENT CO INC,11/16/1992,3/27/2042,4,20,0,0,0,0,1,2,21
302683603,01,6,34.65725,-88.556986,28117,E & T ASSOC LP J & A MGMT INC,405 SMITH STREET, , ,BOONEVILLE,MS,38829,20,EL,0,,N,,2,J & A MGMT,8/1/1983,8/1/2023,20,0,0,0,0,0,1,2,18
302821612,01,0,41.941463,-85.626207,26149,EDGEWATER PLACE,214  RIVER DRIVE, , ,THREE RIVERS,MI,49093,80,FA,0,,Y,1/22/2045,2,MEDALLION MANAGEMENT,9/2/1985,1/22/2045,52,28,0,0,0,0,6,1,73
302964103,02,2,41.580563,-92.522232,19157,SUNNY VIEW SQUARE,504 E OGDEN ST,,,MONTEZUMA,IA,50171,32,EL,0,,N,,3,"MCNAUL, KAREN",1/5/1971,9/24/2001,26,6,0,0,0,0,0,9,27
303000335,01,6,41.228149,-82.590843,39077,PARKSIDE PLACE APT,408 OLD STATE ROAD S,,,NORWALK,OH,44857,40,FA,0,,Y,12/31/2002,2,PREMIER MGMT LLC,5/5/1988,5/5/2008,16,24,0,0,0,0,0,3,29
303064026,01,9,48.861189,-99.618923,38079,MUNRO APARTMENTS,3 3RD AVENUE NE, , ,ROLLA,ND,58367,8,FA,0,,N,,2,COMMUNITYWORKS NORTH DAKOTA,4/16/1974,,0,8,0,0,0,0,0,0,8
303131371,01,7,40.093337,-87.067763,18107,WAYNETOWN MANOR,3726 N STATE ROAD 25,,,WAYNETOWN,IN,47990,16,FA,0,,N,,2,,9/8/1982,,8,8,0,0,0,0,1,7,9
303164036,01,7,44.546149,-70.557792,23017,SWAINBROOK APTS,298 SPRUCE ST,,,RUMFORD,ME,4276,24,EL,0,,N,,2,REALTY RESOURCES MANAGEMENT,11/1/1985,11/1/2005,0,24,0,0,0,0,0,0,17
303216605,02,1,41.379662,-79.694073,42121,SENECA WOODS APTS-,215 SENECA WOODS DR,,,SENECA,PA,16346,40,FA,0,,N,,2,"TM ASSOCIATES MANAGEMENT, INC",3/13/1987,3/13/2007,20,20,0,0,0,0,2,3,21
303262041,03,0,41.063406,-94.349877,19175,CRESTON COMM HSG,612 GRAND AVE,,,CRESTON,IA,50801,100,EL,0,,N,,3,TWH PROPERTIES LLC,11/10/1976,4/18/1995,72,28,0,0,0,0,0,2,70
303330560,01,6,47.682196,-99.142148,38027,FOURTH CORPORATION,1006 2ND AVE N, , ,NEW ROCKFORD,ND,58356,8,GH,0,,N,,3,"KELLER, KODI",9/12/1985,9/11/2005,8,0,0,0,0,0,8,0,8
303366392,01,6,44.889915,-71.503401,33007,COLBY COMMONS,1 COLBY COMMONS LN,,,COLEBROOK,NH,3576,28,EL,0,,Y,12/31/2004,2,REALTY RESOURCES MANAGEMENT,1/13/1994,1/13/2044,28,0,0,0,0,0,2,0,28
303369839,04,8,39.523847,-94.768869,29165,DEARBORN COMMUNITY HOUSING INC,204 N MAY ST,,,DEARBORN,MO,64439,30,EL,0,,N,,3,DEARBORN COMMUNITY HOUSING INC,4/12/1977,10/28/2010,30,0,0,0,0,0,1,2,17
303388257,01,2,44.397265,-93.727757,27079,NORTHVIEW APT (LE CENTER),532 CORDOVA AVE NORTH, , ,LE CENTER,MN,56057,24,FA,0,,N,,2,"SMR MANAGEMENT, INC",12/1/1979,11/16/2028,3,21,0,0,0,0,2,1,15
303391669,01,4,41.88329,-92.92463,19127,LAUREL LEISURE,203 BUHROW ST, , ,LAUREL,IA,50141,14,EL,0,,N,,3,"MURPHY, MICHAEL J",1/29/1975,,9,5,0,0,0,0,0,1,11
303425179,01,1,39.357658,-94.358578,29047,KEARNEY ESTATES LP,241 SOUTHBROOK PKWY, , ,KEARNEY,MO,64060,24,EL,0,,Y,5/26/2007,2,FAIRWAY MANAGEMENT INC,2/12/1992,1/28/2012,24,0,0,0,0,0,1,0,19
303467558,01,1,41.352229,-80.07825,42085,WRIGHT VILLAGE,21 DUNN ST,BOX 25,,SANDY LAKE,PA,16145,24,FA,0,,Y,12/31/2004,2,"TM ASSOCIATES MANAGEMENT, INC",7/17/1989,7/17/2009,8,16,0,0,0,0,2,2,22
303516049,01,2,44.738227,-94.624083,27129,BUFFALO LAKE HSG,703 W YELLOWSTONE TRAIL,,,BUFFALO LAKE,MN,55314,12,FA,0,,N,,3,BUFFALO LAKE AREA HOUSING INC,10/10/1980,10/10/2000,10,2,0,0,0,0,0,2,5
303636691,01,9,43.42948,-103.49141,46047,RC SPRINGS APTS,108 S 23RD ST,,,HOT SPRINGS,SD,57747,40,FA,0,,N,,2,COSTELLO PROPERTY MANAGEMENT,9/15/1976,9/13/2020,5,35,0,0,0,0,0,1,35
303885888,01,6,37.726548,-85.838011,21093,SAHALE HEIGHTS APTS,1100 ALEX DR,,,ELIZABETHTOWN,KY,42701,24,FA,0,,Y,1/28/2021,2,HOMELAND INC,7/7/1994,1/28/2041,8,16,0,0,0,0,2,0,22
303893446,01,6,42.728142,-94.437744,19091,GILMORE CITY HSG,104-110 SE 4TH ST,,,GILMORE CITY,IA,50541,15,FA,0,,N,,3,MURPHY ENTERPRISES,7/26/1972,,11,4,0,0,0,0,0,3,12
304195430,01,2,45.439038,-88.662727,55041,WABENO HEIGHTS APTS,4650 N BRANCH ST,,,WABENO,WI,54566,20,EL,0,,N,,3,A & M LMTD PRTNSHP,8/1/1975,10/18/2016,14,6,0,0,0,0,0,1,13
304274167,01,4,30.159713,-91.150348,22047,WHITE CASTLE SR II,33095 BOWIE ST,,,WHITE CASTLE,LA,70788,11,EL,0,,N,,2,JMARK REALTY INC,12/20/2012,8/8/2032,0,11,0,0,0,0,1,0,11
304285089,04,2,43.831862,-90.62365,55081,NORCREST APARTMENTS,206 W CENTER ST,,,NORWALK,WI,54648,16,EL,0,,N,,3,ALLEGIANT PROPERTY MANAGEMENT,6/17/1986,6/17/2006,10,6,0,0,0,0,0,3,11
304289431,01,1,46.559467,-96.080261,27111,RIDGECREST APTS,301-305 10TH AVE SE, , ,PELICAN RAPIDS,MN,56572,16,FA,0,,Y,12/31/2023,2,PELICAN HOUSING LP,5/13/1992,5/13/2042,0,12,4,0,0,0,1,1,9
304303464,01,5,40.927431,-91.407042,19087,RAMEY RETIREMENT,500 W WASHINGTON ST,,,NEW LONDON,IA,52645,28,EL,0,,N,,3,NATIONAL MANAGEMENT CORP.,6/4/1981,6/4/2001,20,8,0,0,0,0,2,2,26
304334904,02,6,40.87872,-91.950249,19177,CEDAR CREEK FAMILY HOUSING,155 W CEDAR ST,,,BIRMINGHAM,IA,52535,4,FA,0,,N,,3,"FINANCIAL SERVICE GROUP, INC",5/1/1993,7/18/2015,0,4,0,0,0,0,0,0,4
304334904,01,4,40.879631,-91.950136,19177,FRIENDLY FOLKS APTS,420 N LIBERTY ST,,,BIRMINGHAM,IA,52535,12,EL,0,,N,,3,"FINANCIAL SERVICE GROUP, INC",11/1/1990,11/10/2043,12,0,0,0,0,0,1,3,12
304388059,01,1,44.5354,-72.003136,50005,MARIGOLD APTS GILMAN PROPERTY MANAGEMENT,30 CHURCH ST,,,LYNDONVILLE,VT,5851,6,EL,0,1,N,,3,RURAL EDGE PROPERTY MANAGEMENT,3/23/1973,3/23/2023,6,0,0,0,0,0,0,0,6
304411146,01,4,43.646077,-116.66882,16027,LEISURE VILLAGE XII MW,2418 E LOCUST ST,,,CALDWELL,ID,83605,14,EL,0,,N,,2,"MOUNTAIN WEST ENTERPRISES, LLC",2/5/1988,8/12/2024,14,0,0,0,0,0,1,0,14
304423191,01,4,37.432599,-94.707566,20037,HOPEFIELD GARDENS,2608 N WALNUT ST,,,PITTSBURG,KS,66762,24,EL,0,,Y,7/28/2014,2,BELL MANAGEMENT INC,7/28/2004,7/28/2024,20,4,0,0,0,0,2,2,13
304448830,01,4,44.403816,-70.78847,23017,BETHEL PARK APTS,23 MASON ST,,,BETHEL,ME,4217,24,FA,0,1,Y,12/31/2022,2,STANFORD MGMT LLC,3/10/1992,3/10/2042,8,12,4,0,0,0,4,1,24
304502378,01,5,28.228433,-81.313631,12097,INGLEWOOD MEADOWS,4037 W NEW NOLTE RD, , ,ST. CLOUD,FL,34772,50,EL,0,1,Y,9/21/2046,2,"HALLMARK MANAGEMENT, INC",11/4/1988,9/21/2046,38,12,0,0,0,0,2,0,47
304625456,01,2,31.564323,-88.310081,1129,WESTHAVEN APTS,30744 ALABAMA 17,,,MILLRY,AL,36558,19,EL,0,,Y,7/2/2006,2,"APARTMENT SERVICES & MANAGEMENT,",7/2/1991,7/2/2011,5,14,0,0,0,0,1,2,18
304630920,02,2,39.009212,-94.124298,29095,OAK GROVE PROPERTIE,701 SOUTH SALEM, , ,OAK GROVE,MO,64075,24,FA,0,,Y,7/1/2000,2,FAIRWAY MANAGEMENT INC,5/24/1985,5/24/2005,2,22,0,0,0,0,2,0,18
304830566,01,9,46.250577,-114.167159,30081,VALLEY VILLAS APARTMENTS,815 RIVER ST,,,HAMILTON,MT,59840,34,FA,0,,Y,12/14/2031,2,,10/3/1986,12/14/2046,8,26,0,0,0,0,0,0,34
304964344,03,6,44.225423,-87.80581,55071,KELLNERSVILLE HSG,1414 MAIN STREET,,,KELLNERSVILLE,WI,54215,20,EL,0,,N,,3,KELLNERSVILLE HOUSING INC,3/29/1977,1/1/2024,16,4,0,0,0,0,2,0,5
305064531,01,1,41.223879,-98.255103,31121,MAPLEWOOD CORNERS,1101 VALMONT ST,,,PALMER,NE,68864,6,FA,0,,N,,3,PALMER HSG AUTH,3/1/1994,3/1/2044,6,0,0,0,0,0,1,1,5
305199141,01,4,42.529407,-98.983891,31089,ELKHORN MEADOWS,510 WEST PEARL ST,,,ATKINSON,NE,68713,20,EL,0,,N,,3,"KOTROUS, ANN",11/30/1981,11/30/2001,20,0,0,0,0,0,0,0,0
305225027,01,9,33.796595,-116.969717,6065,SAN JACINTO VILLAGE,700 IDYLLWILD DRIVE, , ,SAN JACINTO,CA,92583,38,FA,0,,Y,8/28/2029,2,AWI MANAGEMENT COMPANY,11/7/1990,8/28/2044,16,16,6,0,0,0,0,0,34
305305344,01,7,40.798869,-92.485278,19051,SETTLERS GROVE INC,310 W MAIN ST,,,DRAKESVILLE,IA,52552,4,EL,0,,N,,3,RIGHT WAY MANAGEMENT SERVICES LL,8/17/1982,8/17/2002,4,0,0,0,0,0,1,1,4
305345064,01,6,35.559181,-120.741455,6079,ROLLING HILLS APTS,971-999 LAS TABLAS ROAD,,,TEMPLETON,CA,93465,53,FA,0,,Y,9/1/2040,2,PEOPLES SELF HELP HOUSING CORPOR,1/23/1981,8/25/2040,9,32,12,0,0,0,0,3,52
305503519,01,7,39.72226,-82.204866,39127,SHAWNEE SQUARE APTS,6890 LINCOLN PARK DR, , ,NEW LEXINGTON,OH,437644014,25,EL,0,,Y,10/7/2022,2,FAIRFIELD HOMES INC,10/14/1992,10/14/2042,25,0,0,0,0,0,0,0,17
305543389,01,1,40.37123,-96.1857,31097,TECUMSEH PLACE APT,940 LINCOLN ST,,,TECUMSEH,NE,68450,24,FA,0,,N,,2,COSTELLO PROPERTY MANAGEMENT,11/1/1994,11/1/2044,4,18,2,0,0,0,1,11,23
305546589,01,9,36.75978,-94.05261,29009,OZARK VILLAGE,110 WILSON ST,,,WHEATON,MO,64874,20,EL,0,,N,,3,BELL MANAGEMENT INC,11/5/1977,,20,0,0,0,0,0,0,1,18
305549130,01,2,36.198967,-85.457634,47141,GARDEN GROVE APT,300 QUINLAND LAKE CT,,,ALGOOD,TN,38506,40,FA,0,,Y,7/1/2035,2,"SHERWOOD MANAGEMENT COMPANY, INC",10/5/1987,7/1/2035,20,20,0,0,0,0,2,3,16
305652213,01,2,40.739465,-99.539079,31047,HOMESTAY VILLAGE,503 B ST,,,OVERTON,NE,68863,8,FA,0,,N,,3,"GRIFFITH, DENISE",10/1/1992,10/1/2042,8,0,0,0,0,0,1,0,7
305680761,01,2,41.241164,-82.635323,39077,HOMESTEAD ESTATES,55 NORTHWEST ST,,,NORWALK,OH,44857,24,FA,0,,Y,12/23/2033,2,PREMIER MGMT LLC,12/23/2003,12/23/2033,8,16,0,0,0,0,1,2,4
305873867,01,9,48.368021,-114.19832,30029,TEAKETTLE VISTA II,1160 12TH AVE W,,,COLUMBIA FALLS,MT,59912,24,EL,0,,Y,12/31/2017,2,INFINITY MANAGEMENT INC,1/31/2005,1/31/2035,20,4,0,0,0,0,2,0,24
305915352,01,7,46.560106,-96.734789,27167,VILLAGE GREEN APTS (WOLVERTON),526 1ST ST,,,WOLVERTON,MN,56594,8,FA,0,,N,,3,WOLVERTON COMMUNITY DEV CORP,3/5/1979,,4,4,0,0,0,0,0,0,4
305932065,01,4,42.354496,-72.142525,25027,QUABBIN ESTATES,41 CHURCH LANE,,,WHEELWRIGHT,MA,1094,48,EL,0,,N,,2,RESIDENTIAL MANAGEMENT CO,8/24/1981,12/27/2043,48,0,0,0,0,0,6,2,46
306017269,02,9,41.168265,-80.070472,42085,WOODSIDE APTS,100 WOODSIDE DR,,,GROVE CITY,PA,16127,32,FA,0,,Y,12/31/2005,2,"TM ASSOCIATES MANAGEMENT, INC",12/27/1990,12/27/2040,12,20,0,0,0,0,2,1,26
306097163,01,9,45.619221,-70.247889,23025,FORREST HAVEN APTS,360 MAIN ST,,,JACKMAN,ME,4945,16,FA,0,1,N,,3,FORESIDE REAL ESTATE MANAGEMENT,8/23/1973,6/30/2031,12,4,0,0,0,0,0,1,15
306168490,01,9,45.16559,-68.8437,23019,TOWN HALL APTS,5753 BENNOCH RD,,,LAGRANGE,ME,4453,24,EL,0,,Y,12/31/2006,2,REALTY RESOURCES MANAGEMENT,12/20/1991,12/20/2041,20,4,0,0,0,0,2,0,23
306249964,02,2,38.812543,-95.68556,20139,VALLEY VIEW VILL 3,600 COMMERCIAL ST,,,CARBONDALE,KS,66414,24,FA,0,,Y,6/29/2000,2,MID AMERICA MGMT,7/1/1990,6/29/2010,4,16,4,0,0,0,1,1,24
