StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_5_TEXT,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26
2021-10-20 22:06:18,2021-10-20 22:09:29,IP Address,63.227.77.253,100,190,True,2021-10-20 22:09:29,R_RmdykjCohBd80hz,,,,,40.6280975341796875,-105.5691986083984375,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,College Dorm,Apartment,,$500-$699,Excellent,Yes,Yes,,,,,,,,,,,,,Female,18 - 25,3,0,White or Caucasian,"$19,999 or less"
2021-10-20 23:25:16,2021-10-20 23:32:53,IP Address,98.16.118.209,100,456,True,2021-10-20 23:32:53,R_2e9hq7Z28kQ6u7L,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,No,Not enough affordable housing,,Duplex,Yes,1,2,3,4,5,Decrease the requirements of 10-year tax abatement and remove permit requirements on repairs,"Unwillingness to provide housing options for people earning under $100,000 annually.","Licensed professionals donate their services one-time per month to help a homeowner make improvements. Homeowner must earn less than $35,000 annually. Recipients are drawn on a blind lottery basis. ",Female,41-55,2,3,Don’t wish to answer,"$60,000-$79,999"
2021-10-21 03:53:28,2021-10-21 03:56:12,IP Address,207.32.21.177,100,164,True,2021-10-21 03:56:13,R_21mFQAmONhlayPo,,,,,41.2946014404296875,-92.64420318603515625,anonymous,EN,Yes,More than 10 years,,,,,,No,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough affordable housing,,,No,,,,,,,,,Female,41-55,2,0,White or Caucasian,"$60,000-$79,999"
2021-10-21 05:34:33,2021-10-21 05:35:43,IP Address,174.198.3.250,100,69,True,2021-10-21 05:35:43,R_1QA4Phe0p2qvens,,,,,40.0171966552734375,-75.0883026123046875,anonymous,EN,,1-5 years,,,,,,,,,,,,,,,Do not qualify for a home mortgage,,Independent Living Complex,No,,,,,,,,,Male,26 - 40,2,2,White or Caucasian,
2021-10-21 06:54:24,2021-10-21 06:59:29,IP Address,98.19.140.168,100,305,True,2021-10-21 06:59:30,R_1LZPBaWTjwqQDz6,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,$700-$899,,Yes,Yes,Not enough affordable housing,,Independent Living Complex,No,2,3,4,1,5,,"Extreme high cost of living in Grinnell ",,Female,71+,1,0,White or Caucasian,
2021-10-21 06:55:35,2021-10-21 07:02:07,IP Address,98.19.142.140,100,392,True,2021-10-21 07:02:07,R_1EjmBs50NZAaogg,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Excellent,Yes,Yes,Not enough affordable housing,,,Yes,3,1,4,2,5,,"Lack of awareness of a problem.  If I don't consciously look around and think about it, I don't notice any problems.","Home ownership is key, but it seems like there's an artificial bubble right now.  Homes of all types are over-priced.  And there is a severe lack of quality rental properties of all types.  I like the idea of incentives to improve quality and appearance of current properties, and some affordable rental properties would be great.",Male,41-55,2,2,White or Caucasian,"$150,000-$199,999"
2021-10-21 07:13:18,2021-10-21 07:19:39,IP Address,98.22.11.185,100,380,True,2021-10-21 07:19:39,R_3KMWtpjwVd03bPB,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,Less than $300,Excellent,Yes,Yes,Not enough of the right home styles,,Duplex,Yes,,,,,,,,"Look at what young first time renters need and can afford.  Many of our young adults are still living at home because they don’t have acceptable places to live in town.  This meaning affordable to just starting in the work force, age appropriate for young adults.",Female,,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-18 09:51:19,2021-10-21 07:20:35,IP Address,50.50.122.96,100,250156,True,2021-10-21 07:20:36,R_XhAv5x1wUaKql5n,,,,,43.5294036865234375,-89.32610321044921875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,Sublease,Apartment,,$500-$699,Good,Yes,Yes,Other,not looking to own,Duplex,No,1,3,2,4,5,,,,Other,18 - 25,2,0,White or Caucasian,
2021-10-21 07:19:23,2021-10-21 07:21:20,IP Address,66.57.116.51,100,117,True,2021-10-21 07:21:20,R_2waydev0YGP6OqS,,,,,34.72210693359375,-76.754302978515625,anonymous,EN,Yes,1-5 years,,,,,,No,Other,Dorm,Other,Dorm,$300-$499,Fair,Yes,Yes,Not enough quality housing,,Independent Living Complex,No,,,,,,,,,Male,18 - 25,1,0,White or Caucasian,"$19,999 or less"
2021-10-21 07:06:22,2021-10-21 07:36:06,IP Address,132.161.216.218,100,1783,True,2021-10-21 07:36:07,R_3oMEylVCB2CHLbw,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Other,With my parents,Single family home,,Less than $300,Good,Yes,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex,Assisted Living Complex",Yes,3,2,1,4,5,,"A: Pricing for home ownership. B: The system of ""Land lords"" is open to exploitation of the tenants, and can be observed to be actively exploitative from my experience speaking to tenants. ","Placing more observation and regulations on the landlords in town. Otherwise, the housing market as a whole needs to recover, it's a systemic issue in the country as a whole from my understanding, which is admittedly limited. ",Other,18 - 25,4,0,White or Caucasian,"$100,000-$149,999"
2021-10-20 15:52:03,2021-10-21 08:03:59,IP Address,132.161.238.106,100,58316,True,2021-10-21 08:04:00,R_2cjgSvGcwUa7AXH,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,Duplex,No,1,4,5,2,3,assistance for first time home buyers,short sitedness,more houses available for rent,Female,26 - 40,1,0,White or Caucasian,"$40,000-$59,999"
2021-10-21 08:14:13,2021-10-21 08:16:23,IP Address,132.161.194.102,100,129,True,2021-10-21 08:16:23,R_ToPE9UHbB1oSXW9,,,,,41.7198028564453125,-92.91519927978515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$300-$499,Excellent,No,Yes,Not enough quality housing,,,No,3,1,2,4,5,,,,,56-70,3,0,White or Caucasian,"$150,000-$199,999"
2021-10-21 08:11:51,2021-10-21 08:16:51,IP Address,174.243.113.69,100,300,True,2021-10-21 08:16:52,R_8r0orSs1y71h4rL,,,,,41.2324066162109375,-95.87509918212890625,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Rent,,Apartment,,$700-$899,Good,Yes,Yes,Not enough affordable housing,,,No,4,1,2,3,5,,"Not sure. Housing is either too expensive ir poor quality, nit enough inbetween. Improving quality if existing housing, qhile keeping prices reasonable is better than building new.","Programs to provide incentives to improve existing housing. ",Female,56-70,1,0,White or Caucasian,"$80,000-$99,999"
2021-10-21 08:31:54,2021-10-21 08:34:03,IP Address,173.191.48.186,100,128,True,2021-10-21 08:34:04,R_0OgAqjOxWlTFd2V,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Apartment,,$300-$499,Good,No,Yes,Not enough quality housing,,,No,1,3,2,4,5,,,,Other,18 - 25,2,0,White or Caucasian,"$19,999 or less"
2021-10-14 08:33:31,2021-10-14 08:36:20,IP Address,173.191.50.73,54,169,False,2021-10-21 08:36:22,R_RDjky7Vpynq3bj3,,,,,,,anonymous,EN,,More than 10 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21 08:57:02,2021-10-21 08:58:30,IP Address,75.133.250.176,100,88,True,2021-10-21 08:58:30,R_3rPohUhoJfW0ExG,,,,,43.605499267578125,-84.77960205078125,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,,Other,,$700-$899,Good,No,No,Not enough affordable housing,,"Duplex,Independent Living Complex",No,1,2,3,4,5,,,,Male,18 - 25,4,0,White or Caucasian,"$19,999 or less"
2021-10-21 09:13:18,2021-10-21 09:15:40,IP Address,98.19.136.16,100,142,True,2021-10-21 09:15:41,R_1JQkbIt0lgYqCIl,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough quality housing,,Duplex,No,3,1,4,2,5,,"Town size. College should expand. ","Rental inspections. Advertising for contractors to come. ",Male,26 - 40,2,1,White or Caucasian,"$100,000-$149,999"
2021-10-20 18:18:03,2021-10-21 10:02:17,IP Address,98.22.223.138,100,56654,True,2021-10-21 10:02:17,R_1C875Bu7jIs2eWs,,,,,41.6891937255859375,-93.05339813232421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,,No,1,3,2,4,5,,,,Female,41-55,2,0,White or Caucasian,"$150,000-$199,999"
2021-10-21 10:10:09,2021-10-21 10:14:14,IP Address,98.22.8.72,100,244,True,2021-10-21 10:14:14,R_SObcxieMqZgIeUF,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Fair,Yes,Yes,Not enough affordable housing,,Independent Living Complex,No,4,1,3,2,5,,,"Housing market in grinnell is ridiculously high. Hard for young families to find a quality home big enough for growing families without living paycheck to paycheck or worse. ",Female,26 - 40,2,2,White or Caucasian,"$60,000-$79,999"
2021-10-21 10:15:00,2021-10-21 10:17:50,IP Address,132.161.216.198,100,170,True,2021-10-21 10:17:50,R_1hEi1TkM2N18iNL,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,6-10 years,,,,,,Yes,Rent,,Duplex/Fourplex,,$500-$699,Fair,Yes,Yes,Not enough affordable housing,,Duplex,No,2,1,3,4,5,,,,Female,26 - 40,1,0,White or Caucasian,"$40,000-$59,999"
2021-10-21 10:17:28,2021-10-21 10:19:14,IP Address,50.83.104.69,100,105,True,2021-10-21 10:19:14,R_2SjoRAjOJNdO8UP,,,,,42.040496826171875,-92.91269683837890625,anonymous,EN,Yes,More than 10 years,,,,,,No,Rent,,Single family home,,,Good,No,Yes,,,"Independent Living Complex,Assisted Living Complex",No,2,1,3,4,5,,,,Male,,1,0,White or Caucasian,"$40,000-$59,999"
2021-10-21 10:08:30,2021-10-21 10:20:42,IP Address,98.22.12.41,100,731,True,2021-10-21 10:20:43,R_12btK2hpJWBMWUV,,,,,41.6891937255859375,-93.05339813232421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,No,Not enough quality housing,,,No,4,1,2,3,5,,Too expensive to buy a house,,Female,26 - 40,2,3,White or Caucasian,"$100,000-$149,999"
2021-10-21 10:34:35,2021-10-21 10:38:55,IP Address,173.20.230.191,100,260,True,2021-10-21 10:38:56,R_2y29tdEWNsYQqfU,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,Less than $300,Excellent,Yes,Yes,Not enough affordable housing,,,No,4,1,2,3,5,,,,Male,41-55,2,0,White or Caucasian,"$80,000-$99,999"
2021-10-21 10:39:54,2021-10-21 10:42:53,IP Address,97.64.128.202,100,178,True,2021-10-21 10:42:53,R_3JH0yg5NP6uX8Ix,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,6-10 years,,,,,,No,Own,,Duplex/Fourplex,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,,No,2,3,1,4,5,,,,Female,26 - 40,1,2,Don’t wish to answer,"$60,000-$79,999"
2021-10-14 11:45:06,2021-10-14 11:47:40,IP Address,174.219.139.120,54,153,False,2021-10-21 11:47:42,R_2zVhztPo4d8Indg,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,"$900-$1,199",Excellent,No,Yes,,,,,,,,,,,,,,,,,,
2021-10-21 12:12:20,2021-10-21 12:16:01,IP Address,47.24.195.70,100,221,True,2021-10-21 12:16:02,R_1o72Lkp8vXO0FXU,,,,,38.610107421875,-90.55999755859375,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,Student Housing,Other,Dorm,,Good,Yes,Yes,,,Independent Living Complex,Yes,2,3,1,4,5,,,,Female,18 - 25,2,0,Black or African American,"$19,999 or less"
2021-10-21 12:18:42,2021-10-21 12:25:26,IP Address,173.191.48.26,100,404,True,2021-10-21 12:25:27,R_yqG7INLnPnbh07T,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,Less than $300,Good,No,Yes,Other,,,No,5,2,1,3,4,,the push to more apt dwellings and not enough options for affordable single family home ownership,limit the amount of apt dwellings and make more affordable single family dwellings accesible,Female,56-70,2,0,White or Caucasian,"$60,000-$79,999"
2021-10-21 12:38:41,2021-10-21 12:48:32,IP Address,50.83.108.242,100,590,True,2021-10-21 12:48:33,R_eRjUsr99Q4NCs4F,,,,,42.040496826171875,-92.91269683837890625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Other,,Single family home,,$500-$699,Good,Yes,Yes,Other,"Property taxes are high and people don’t make enough wage wise ",,No,3,1,2,4,5,"Cost of renting in this town is so high ","Land lords don’t want to put money into something they can make huge profit on, as is. Especially HUD housing.. alot of them the outsides look so dumpy.. I’d hate to guess what the inside looks like ",,Female,26 - 40,2,1,White or Caucasian,"$80,000-$99,999"
2021-10-21 13:24:39,2021-10-21 13:30:57,IP Address,74.79.58.247,100,378,True,2021-10-21 13:30:58,R_1rxCVmuhjswP4lL,,,,,43.084197998046875,-75.22869873046875,anonymous,EN,No,,My spouse works in another community,,,Would be interested in senior housing,"$175,000-$250,000",,,,,,,,,,Not enough affordable housing,,Duplex,Yes,4,2,3,1,5,,Housing follows employment.  Jobs and their payscale dictates housing.  The ongoing search for employers who will pay well.,Adequate compensation from employers.,Male,56-70,2,0,White or Caucasian,"$200,000 or more"
2021-10-21 08:50:30,2021-10-21 13:32:34,IP Address,76.227.13.138,100,16924,True,2021-10-21 13:32:34,R_25KQxy3yXjgE6r6,,,,,42.112396240234375,-87.97899627685546875,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Rent,,Apartment,,"$900-$1,199",Fair,,,Not enough of the right home styles,,Independent Living Complex,No,1,3,4,2,5,,,,Female,26 - 40,1,0,Hispanic or Latino,
2021-10-21 13:30:26,2021-10-21 13:33:58,IP Address,198.40.226.236,100,212,True,2021-10-21 13:33:59,R_2TBivywQAbLr8eV,,,,,41.6244049072265625,-93.669403076171875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,$700-$899,Good,Yes,No,Not enough affordable housing,,"Duplex,Independent Living Complex",No,3,2,4,1,5,,"Need more affordable housing for senior citizens. Such as single level homes or single level duplex style townhomes ",,Female,26 - 40,2,4,White or Caucasian,"$80,000-$99,999"
2021-10-21 13:52:29,2021-10-21 13:56:49,IP Address,50.83.182.41,100,260,True,2021-10-21 13:56:49,R_1DtzgwUaLwtyzCR,,,,,41.536895751953125,-93.6219024658203125,anonymous,EN,No,,Other,"Go to college in Grinnell, other home elsewhere ",More affordable housing options,"Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$250,000-$325,000",,,,,,,,,,Not enough of the right home styles,,,No,1,4,3,2,5,,,,Other,18 - 25,3,0,White or Caucasian,"$60,000-$79,999"
2021-10-21 13:55:25,2021-10-21 14:02:47,IP Address,173.24.24.159,100,441,True,2021-10-21 14:02:47,R_3EsUdHV8biD1xjk,,,,,42.040496826171875,-92.91269683837890625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,No,Yes,Other,cost living,,No,3,2,1,4,5,,college,,Female,41-55,3,0,I identify with 2 or more groups,"$20,000-$39,999"
2021-10-21 14:29:14,2021-10-21 14:31:01,IP Address,173.190.71.130,100,107,True,2021-10-21 14:31:01,R_XzYPmqWjHRFkg6J,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,,,,,,,,,,,,,Female,41-55,2,3,White or Caucasian,"$100,000-$149,999"
2021-10-21 14:37:10,2021-10-21 14:39:32,IP Address,132.161.129.163,100,141,True,2021-10-21 14:39:32,R_1C8Z0wztefnjLez,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Excellent,Yes,Yes,Not enough affordable housing,,Independent Living Complex,No,,,,,,,,,Female,41-55,3,0,White or Caucasian,"$100,000-$149,999"
2021-10-21 15:31:43,2021-10-21 15:46:20,IP Address,173.24.24.231,100,876,True,2021-10-21 15:46:21,R_1pRlWwCHmPU6CcS,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Poor,Yes,Yes,Not enough affordable housing,,,Yes,4,1,2,3,5,help renovate existing areas that have housing in poor condition,"Economic disparity/housing segregation/lack of livable wage jobs aside from certain professions. Different parts of the Grinnell community tend to live in their own areas.  ","Housing Grants/Home Renovation Grants/Home Loan assistance for lower income families.  Explore tax credits for families that move into homes that need significant repairs, renovate them, and stay for at least 5 years.

In order to really improved access to quality and affordable housing in Grinnell, one would also need to improve employment opportunities as well.  Higher paying jobs help people afford housing.",Female,41-55,2,1,White or Caucasian,"$100,000-$149,999"
2021-10-21 16:02:01,2021-10-21 16:07:11,IP Address,98.22.245.117,100,309,True,2021-10-21 16:07:11,R_31MgA2fuxkldLOL,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,6-10 years,,,,,,No,Own,,Single family home,,,Excellent,Yes,Yes,Not enough affordable housing,,Assisted Living Complex,Yes,,,,,,,,,Female,56-70,2,0,White or Caucasian,"$150,000-$199,999"
2021-10-21 16:22:51,2021-10-21 16:24:41,IP Address,184.100.22.133,100,110,True,2021-10-21 16:24:42,R_OBBY4I2bS9BHGsF,,,,,45.543701171875,-92.03209686279296875,anonymous,EN,,1-5 years,,,,,,,,,,,,,,,Not enough quality housing,,,Yes,2,1,4,3,5,,,,Female,18 - 25,2,0,White or Caucasian,"$20,000-$39,999"
2021-10-21 16:24:22,2021-10-21 16:28:39,IP Address,173.24.17.24,100,256,True,2021-10-21 16:28:39,R_20OPOFh2vjLana8,,,,,42.040496826171875,-92.91269683837890625,anonymous,EN,Yes,1-5 years,,,,,,Retired,Rent,,Apartment,,$300-$499,Good,No,No,Do not qualify for a home mortgage,,,No,1,2,3,4,5,,I don't know money,N/A,Female,56-70,2,0,White or Caucasian,"$19,999 or less"
2021-10-21 16:46:00,2021-10-21 16:48:10,IP Address,174.131.201.107,100,130,True,2021-10-21 16:48:11,R_2cBdClzlS92xzPI,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Rent,,Single family home,,"$1,200-$1,499",Fair,Yes,Yes,Not enough affordable housing,,,Yes,4,2,3,1,5,,,More education about home loans and options,Female,26 - 40,2,0,White or Caucasian,"$80,000-$99,999"
2021-10-21 17:28:04,2021-10-21 17:32:56,IP Address,173.24.17.156,100,291,True,2021-10-21 17:32:56,R_1rf9niDLc8fvtb0,,,,,42.040496826171875,-92.91269683837890625,anonymous,EN,Yes,1-5 years,,,,,,No,Own,,Single family home,,"$1,200-$1,499",Fair,Yes,Yes,Not enough quality housing,,,Yes,1,4,2,3,5,,"From what I hear, builders do not want to deal with the Grinnell city council and the building codes/inspectors. I have contacted multiple that choose not to do business here. ","When I first moved here from out of state, I spent 4 months finding a place to rent that would accept my 6 year old dog. The only rentals that would accept my dog were low income places that I did not qualify for. I had to find another place for my dog to stay until I finally found a private landlord that would accept my dog until I found a home to purchase. ",Female,26 - 40,2,1,White or Caucasian,"$100,000-$149,999"
