StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q36,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q32_7,Q32_8,Q32_9,Q32_10,Q32_10_TEXT,Q33,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_6,Q18_5,Q18_5_TEXT,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q33 - Topics,Q33 - Parent Topics
2021-05-20 07:09:59,2021-05-20 07:18:59,IP Address,198.14.255.174,100,540,True,2021-05-20 07:19:00,R_1KfeJURBAn81S3W,,,,,41.289398193359375,-91.303802490234375,anonymous,EN,Yes,More than 10 years,Logan,,,,"Would be interested in a new construction single-family home,Would be interested in senior housing","Less than $100,000",Yes,Own,,Single family home,,$500-$699,Fair,Yes,Yes,Not enough affordable housing,,"Townhome,Independent Living Complex",Very important,Very important,Important,Slightly important,Slightly important,Slightly important,Very important,Important,Very important,,,"Pool, K to 12 school, gas, pizza, stores on mainstreet, park, pharmacy, groceries, dollar store.",Yes,2,1,3,4,5,6,,local banks for mortgage loans,Female,56-70,2,0,White or Caucasian,"$20,000-$39,999",Unknown,
2021-05-20 07:14:05,2021-05-20 07:22:10,IP Address,184.105.62.250,100,485,True,2021-05-20 07:22:11,R_PTfXaU17MxN9GeZ,,,,,41.64349365234375,-95.78569793701171875,anonymous,EN,Yes,More than 10 years,Woodbine,,,,"Not interested in a different home,Would be interested in down-sizing","$100,000-$175,000",Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,No,Employment opportunities,,"Single family home,Assisted Living Complex",Important,Important,Slightly important,Important,Not at all important,Very important,Important,Important,Important,,,"All of the above and a community that shows pride in its town, no run down properties",No,5,4,2,3,1,6,,"Having affordable housing that is also of good quality.  Incentives to keep property up.  Job, shopping, and recreational activities.  Good school environment",Female,41-55,3,0,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-20 07:34:34,2021-05-20 07:42:49,IP Address,207.28.120.253,100,494,True,2021-05-20 07:42:49,R_1GPHL2AmZR2p685,,,,,41.64349365234375,-95.78569793701171875,anonymous,EN,Yes,More than 10 years,Logan,,,,Not interested in a different home,"$250,000-$325,000",Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough quality housing,,Single family home,Important,Important,Slightly important,Important,Not at all important,Very important,Very important,Slightly important,Very important,,,"quality gas station
restaurant 
parks kept up
walking path",Yes,4,3,2,1,5,6,,"Build more single-family homes in the $250,000 range",Male,41-55,2,0,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-20 07:42:22,2021-05-20 07:48:49,IP Address,198.14.222.118,100,386,True,2021-05-20 07:48:49,R_2Eit0kdlJLklwMa,,,,,41.0258026123046875,-93.7729034423828125,anonymous,EN,Yes,More than 10 years,Unincorporated Harrison County,,,,"Not interested in a different home,Would be interested in senior housing","$175,000-$250,000",Yes,Own,,Single family home,,$700-$899,Excellent,Yes,Yes,Not enough of the right home styles,,"Duplex,Townhome,Independent Living Complex",Slightly important,Slightly important,Not at all important,Slightly important,Not at all important,Very important,Extremely important,Not at all important,Very important,,,RESTAURANTS,Yes,5,2,3,1,4,6,,,Female,56-70,1,0,White or Caucasian,"$200,000 or more",Unknown,
2021-05-20 07:37:55,2021-05-20 07:49:17,IP Address,207.177.2.254,100,681,True,2021-05-20 07:49:18,R_CesZgSxmRCki013,,,,,41.5756988525390625,-93.73639678955078125,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"Over $400,000",Yes,Own,,Single family home,,Less than $300,Excellent,Yes,Yes,Not enough quality housing,,"Duplex,Condo,Single family home",Extremely important,Extremely important,Very important,Important,Not at all important,Extremely important,Extremely important,Important,Extremely important,,,"fitness, restaurants, parks",No,5,4,1,2,3,6,,"keep hwy 30 in good repair; consequences for ""slum lord"" owners who do not take care of rental properties",Female,56-70,2,0,White or Caucasian,"$150,000-$199,999",Unknown,
2021-05-20 07:44:41,2021-05-20 07:52:50,IP Address,184.105.28.130,100,489,True,2021-05-20 07:52:50,R_3kjmhwaWQPoU65K,,,,,41.7350006103515625,-95.6996002197265625,anonymous,EN,Yes,More than 10 years,Dunlap,,,,Not interested in a different home,"$325,000-$400,000",Yes,Own,,Single family home,,$700-$899,Excellent,Yes,Yes,Not enough affordable housing,,"Townhome,Condo,Single family home,Independent Living Complex,Assisted Living Complex",Very important,Very important,Slightly important,Important,Not at all important,Important,Important,Very important,Very important,,,,No,1,3,4,5,2,6,,,Male,56-70,2,0,White or Caucasian,"$100,000-$149,999",,
2021-05-20 07:41:23,2021-05-20 07:53:11,IP Address,184.105.41.37,100,707,True,2021-05-20 07:53:11,R_1DwdBqMzXHCxdzv,,,,,41.7350006103515625,-95.6996002197265625,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$250,000-$325,000",Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,Yes,Yes,Other,not enough available homes for sale or rent,"Duplex,Townhome,Single family home,Independent Living Complex",Very important,Very important,Very important,Very important,Important,Extremely important,Extremely important,Important,Very important,,,"good school, active downtown, all services (restaurants, medical, insurance, grocery, hardware, etc.) available, parks, ",Yes,2,3,4,1,5,6,,"Develop land to provide for more housing and get the houses built asap using the CDBG-DR program.  The demand is here.  The jobs are here.  New houses will open up older houses.  ",Male,41-55,2,1,White or Caucasian,"$200,000 or more",Unknown,
2021-05-20 07:52:01,2021-05-20 07:56:34,IP Address,40.138.2.22,100,273,True,2021-05-20 07:56:35,R_1fekjpReY2qOGjk,,,,,41.7350006103515625,-95.6996002197265625,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Would be interested in a new construction single-family home,"Over $400,000",Yes,Own,,Single family home,,"$1,500-1,999",Good,Yes,Yes,Not enough of the right home styles,,Single family home,Important,Important,Very important,Very important,Slightly important,Extremely important,Very important,Important,Extremely important,,,,No,4,5,2,1,3,6,,,Female,26 - 40,2,4,White or Caucasian,"$150,000-$199,999",,
2021-05-20 07:52:18,2021-05-20 07:58:27,IP Address,66.172.220.177,100,369,True,2021-05-20 07:58:28,R_3isSTpihtytMjFc,,,,,41.5677032470703125,-95.8907012939453125,anonymous,EN,Yes,More than 10 years,Unincorporated Harrison County,,,,Not interested in a different home,"$325,000-$400,000",Yes,Own,,Single family home,,"$2,000 or more",Excellent,No,No,Employment opportunities,,,Not at all important,Not at all important,Extremely important,Extremely important,Extremely important,Important,Very important,Slightly important,Very important,,,Privacy,No,5,3,2,4,1,6,,Attract VIABLE businesses to town for additional employment opportunities,Female,26 - 40,2,1,Don’t wish to answer,"$150,000-$199,999",Unknown,
2021-05-20 07:46:13,2021-05-20 07:58:29,IP Address,184.80.177.34,100,736,True,2021-05-20 07:58:30,R_1psPqHcktDu3ic0,,,,,41.64349365234375,-95.78569793701171875,anonymous,EN,Yes,More than 10 years,Missouri Valley,,,,"Would be interested in up-sizing,Would be interested in renting,Would be interested in a new construction single-family home,Would be interested in senior housing","$250,000-$325,000",Yes,Other,I own both a primary residence and a renatal property in which I have tenants.,Single family home,,"$1,500-1,999",Excellent,Yes,Yes,Not enough quality housing,,"Duplex,Townhome,Condo,Apartment,Single family home,Independent Living Complex,Assisted Living Complex",Very important,Very important,Very important,Very important,Very important,Very important,Very important,Important,Very important,Very important,"Road maintenance, ditch maintenance, drainage","For my family, the ability to live rurally but within comfortable driving range of town. It would be nice to see Missouri Valley with a better maintained downtown/ main street district area with better businesses filling store fronts. A cafe, coffee place, small restraurant, up to a larger business like Bomgaars, or even a small HyVee or similar hometown sized chain store. Missouri Valley could benefit from a large company coming in as well, something like the Cargill Cleaning station that was not passed, and the new Fire Station is something desperately needed as well as a few full time responders as our emergency response time is grossly lacking at this time.",Yes,1,2,4,5,3,6,Create longevity/stability for businesses to aid in growth,LET CORPORATIONS BUILD in Missouri Valley! Let businesses come in to the main street/downtown area. UPDATE the building fronts for a cohesive look (Think Blair! How nice it looks!). MAINTAIN what is repaired and brought up to code.,Female,26 - 40,2,1,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-20 07:59:25,2021-05-20 08:09:39,IP Address,40.138.2.22,100,613,True,2021-05-20 08:09:39,R_PCogUiAOyXYpzEt,,,,,41.7350006103515625,-95.6996002197265625,anonymous,EN,Yes,More than 10 years,Woodbine,,,,"Would be interested in up-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$100,000-$175,000",Yes,Own,,Single family home,,$700-$899,Good,No,No,Other,When a move in ready up to date house does come for sale its not affordable.,Single family home,Important,Important,Very important,Very important,Important,Important,Very important,,Very important,,,"Outdoor swimming pool ",No,4,2,1,5,3,6,,,Female,26 - 40,2,3,White or Caucasian,"$60,000-$79,999",Unknown,
2021-05-20 07:59:30,2021-05-20 08:10:05,IP Address,40.138.2.22,100,635,True,2021-05-20 08:10:05,R_3gXS0KWgx78fL5n,,,,,41.7350006103515625,-95.6996002197265625,anonymous,EN,Yes,6-10 years,Woodbine,,,,"Would be interested in up-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$250,000-$325,000",Yes,Own,,Single family home,,$500-$699,Good,No,No,Other,Not enough quality housing but when it is quality housing it becomes unaffordable.,Single family home,Important,Important,Very important,Very important,Important,Important,Very important,Important,Important,,,,No,5,1,2,4,3,6,,"Make sure the city is cracking down on their ordinances -- EX. mow your yard, scoop your sidewalks in the winter, etc. ",Female,26 - 40,2,1,White or Caucasian,"$100,000-$149,999",,
2021-05-20 07:55:51,2021-05-20 08:10:45,IP Address,66.172.220.177,100,893,True,2021-05-20 08:10:45,R_yEkpoUhh6bbZ7ot,,,,,41.5677032470703125,-95.8907012939453125,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$175,000-$250,000",Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,Yes,No,Employment opportunities,,"Duplex,Apartment,Single family home,Independent Living Complex",Very important,Very important,Very important,Extremely important,Not at all important,Important,Extremely important,Important,Extremely important,Very important,"Private ","Parks, restaurants,  hardware store, grocery, library, pool",No,4,2,5,3,1,6,,"Employment opportunities ",Female,41-55,3,2,White or Caucasian,"$80,000-$99,999",Unknown,
2021-05-20 08:11:11,2021-05-20 08:20:27,IP Address,97.119.135.252,100,556,True,2021-05-20 08:20:28,R_2AGsRob9hdd4YHC,,,,,41.1522979736328125,-96.03710174560546875,anonymous,EN,Yes,More than 10 years,Missouri Valley,,,,Not interested in a different home,"$250,000-$325,000",Yes,Own,,Single family home,,"$2,000 or more",Excellent,Yes,Yes,Not enough affordable housing,,Single family home,Not at all important,Not at all important,Important,Extremely important,Important,Very important,Very important,Slightly important,Important,,,restaurants,No,1,2,3,4,5,6,Can't get this option to work,,Female,56-70,3,0,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-20 08:08:22,2021-05-20 08:21:42,IP Address,66.172.220.196,100,800,True,2021-05-20 08:21:43,R_10HlxUy5OWn1eeV,,,,,41.5677032470703125,-95.8907012939453125,anonymous,EN,Yes,More than 10 years,Logan,,,,Would be interested in up-sizing,"$250,000-$325,000",No,Own,,Single family home,,"$1,200-$1,499",Excellent,Yes,Yes,Not enough quality housing,,Single family home,Slightly important,Slightly important,Very important,Very important,Slightly important,Extremely important,Extremely important,Not at all important,Extremely important,,,"Trails, parks, library, nice quality outdoor green space",Yes,5,3,2,1,4,6,,"Make lots available for building new homes adjacent to city limits.  I believe Logan lags extremely behind in this issue.  I have seen other towns in Harrison county expand while Logan has not. ",Female,41-55,2,0,White or Caucasian,"$150,000-$199,999",Unknown,
2021-05-20 08:13:21,2021-05-20 08:27:18,IP Address,184.105.62.250,100,837,True,2021-05-20 08:27:18,R_2YrhKUpx8V8KJHc,,,,,41.64349365234375,-95.78569793701171875,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough quality housing,,Single family home,Important,Important,Slightly important,Very important,Not at all important,Important,Very important,Important,Very important,,,"Recreational opportunities are a must.  Living close to an athletic complex where time can be spent exercising or helping a child learn a sport is of high interest to me. 
 It would be great to have better access to multi-use trails as well.  ",Yes,6,1,2,3,4,5,Increase recreational opportunities,"Assist with the removal of blighted properties to make room for more affordable housing.  The average person doesn't make enough money to support nor need a $300K+ home.  Even if this means more quality, affordable rental properties need built.  Also, find a way for communities to fine or encourage Slumlords to better maintain their properties.  ",Male,41-55,3,1,White or Caucasian,"$60,000-$79,999",Unknown,
2021-05-20 08:24:17,2021-05-20 08:31:44,IP Address,199.247.72.216,100,447,True,2021-05-20 08:31:45,R_3lugoBDvBUSY8PX,,,,,41.5677032470703125,-95.8907012939453125,anonymous,EN,Yes,More than 10 years,Missouri Valley,,,,Not interested in a different home,"$250,000-$325,000",Retired,Own,,Single family home,,$300-$499,Excellent,No,No,Not enough affordable housing,,,,,,,,,,,,,,"Hardware store, shopping, decent super market",Yes,5,4,2,3,1,6,,,Male,56-70,3,0,White or Caucasian,"$60,000-$79,999",Unknown,
2021-05-20 08:29:13,2021-05-20 08:33:55,IP Address,184.105.250.134,100,281,True,2021-05-20 08:33:55,R_2c0nlJhXCDyEvUa,,,,,41.9138031005859375,-95.48439788818359375,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,$700-$899,Excellent,No,Yes,Not enough affordable housing,,Single family home,Slightly important,Slightly important,Important,Important,Important,Important,Important,Important,Important,,,,No,3,4,5,2,1,6,,,Female,41-55,4,0,White or Caucasian,"$80,000-$99,999",,
2021-05-20 09:09:21,2021-05-20 09:14:48,IP Address,173.184.129.248,100,327,True,2021-05-20 09:14:48,R_yr9F85794khSJTb,,,,,40.9965972900390625,-92.31569671630859375,anonymous,EN,Yes,1-5 years,Woodbine,,,,Not interested in a different home,,Retired,Own,,Single family home,,$300-$499,Excellent,Yes,Yes,Do not qualify for a home mortgage,,,Slightly important,Slightly important,Slightly important,Important,Important,Important,Important,Important,Important,,,"public services...clean city..parks, resaurants, grocery store, drug store, activities for kids",No,4,3,5,2,1,6,,,Male,71+,2,0,White or Caucasian,"$20,000-$39,999",Unknown,
2021-05-20 09:26:24,2021-05-20 09:38:55,IP Address,199.247.72.147,100,750,True,2021-05-20 09:38:55,R_OwKxzRJEotrc2jv,,,,,41.5677032470703125,-95.8907012939453125,anonymous,EN,Yes,1-5 years,Missouri Valley,,,,Not interested in a different home,"Less than $100,000",Yes,Own,,Single family home,,$700-$899,Good,,No,Do not qualify for a home mortgage,,"Duplex,Single family home",Important,Slightly important,Important,Important,Important,Slightly important,Extremely important,Important,Extremely important,,,"indoor community center, pool, small family owned shops restaurants. churches, ",Yes,5,1,2,3,4,6,,"find grants that people can apply for to improve existing properties. give relief from property taxes, fund low interest loans. see if habit for humanity will look at this area. 
",Female,41-55,2,0,Don’t wish to answer,"$20,000-$39,999",Unknown,
