StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_5_TEXT,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26
2021-10-15 11:12:49,2021-10-15 11:22:23,IP Address,70.57.178.247,100,573,True,2021-10-15 11:22:23,R_3hgad4NCpy6VItL,,,,,41.2671051025390625,-96.03780364990234375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Excellent,No,Yes,Not enough affordable housing,,,Yes,2,3,4,1,5,,"Land to develop and investors will build. ","Possibly try to buy up properties in run down neighborhoods, demolish them and replace with new housing that first time buyers can afford. ",Male,41-55,2,1,White or Caucasian,"$150,000-$199,999"
2021-10-15 11:24:35,2021-10-15 11:27:38,IP Address,50.81.253.57,100,182,True,2021-10-15 11:27:38,R_DktLLVrYiIi6eCl,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough quality housing,,Independent Living Complex,Yes,4,2,3,1,5,,,,Female,18 - 25,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-15 11:29:04,2021-10-15 11:31:11,IP Address,209.152.80.81,100,126,True,2021-10-15 11:31:12,R_3h9j4bbxjdeNGTf,,,,,41.2642059326171875,-94.86859893798828125,anonymous,EN,No,,I own a home elsewhere,,"More homeownership options,More affordable housing options",Would be interested in up-sizing,"Less than $100,000",,,,,,,,,,Not enough of the right home styles,,,No,4,1,3,2,5,,"Not enough of a vetting process for renters ",,Female,26 - 40,2,2,White or Caucasian,"$100,000-$149,999"
2021-10-15 11:28:17,2021-10-15 11:32:19,IP Address,50.81.253.38,100,242,True,2021-10-15 11:32:20,R_2awUhGANPBXS4KS,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$300-$499,Good,Yes,Yes,Not enough affordable housing,,,Yes,3,1,2,4,5,,,,Male,56-70,3,0,White or Caucasian,"$80,000-$99,999"
2021-10-15 11:27:54,2021-10-15 11:38:54,IP Address,75.163.69.87,100,659,True,2021-10-15 11:38:54,R_1NyICuXS2kpJUbC,,,,,41.264801025390625,-96.00009918212890625,anonymous,EN,Yes,1-5 years,,,,,,No,Own,,Single family home,,"$900-$1,199",Good,Yes,No,Not enough affordable housing,,Independent Living Complex,Yes,2,4,3,1,5,,"No manufacturing or jobs that draw in or keep younger families. Atlantic has become just a retirement town no future for new businesses. Limited shopping unless you call Walmart a place to shop. Shops make weird hours just to suit them and not consumers. Need new young blood to direct new residents and businesses. Sad that 40 years ago everyone shopped in Atlantic ","Improve what Atlantic has to offer for aminities   ",Female,56-70,1,0,White or Caucasian,"$20,000-$39,999"
2021-10-15 11:36:32,2021-10-15 11:40:42,IP Address,67.3.176.236,100,249,True,2021-10-15 11:40:42,R_3pgV2K9jb0tJ34A,,,,,41.237701416015625,-95.9998016357421875,anonymous,EN,Yes,6-10 years,,,,,,Yes,Rent,,Single family home,,$500-$699,Poor,Yes,Yes,Not enough affordable housing,,Duplex,No,4,1,3,2,5,,Money,"Be more open and understanding to people that need and are on housing assistance. ",Female,18 - 25,2,2,White or Caucasian,"$19,999 or less"
2021-10-15 11:41:50,2021-10-15 11:44:20,IP Address,173.19.123.165,100,150,True,2021-10-15 11:44:21,R_3JXc1ubivVk8MgN,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Single family home,,$500-$699,Fair,No,Yes,Not enough affordable housing,,,,2,3,4,1,5,,Cost of living.,,Female,26 - 40,2,3,White or Caucasian,"$20,000-$39,999"
2021-10-15 11:49:04,2021-10-15 11:52:08,IP Address,173.18.250.63,100,183,True,2021-10-15 11:52:09,R_2BlnVBP5GG0L7nb,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Fair,Yes,No,Not enough of the right home styles,,,No,2,3,4,1,5,,"Cost, nothing available","Add more mis price single family homes. Add more rental properties. ",Female,56-70,3,0,White or Caucasian,"$60,000-$79,999"
2021-10-15 11:38:51,2021-10-15 11:53:14,IP Address,23.172.160.75,100,862,True,2021-10-15 11:53:14,R_3QQxp01nHkIwJvP,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Single family home,,$300-$499,Fair,Yes,Yes,Not enough affordable housing,,Duplex,Yes,3,1,5,4,2,"Make affordable house available and low the taxes on properties so people can afford to buy houses. ","One investor that thinks he is building affordable housing but it isn’t!! Too many govt hand outs for the low income people with SIRHA which makes all of us that don’t qualify pay more in rent. I work at a good paying job for the local area but can’t afford to purchase a house that doesn’t need an additional $100,000 more to make it move in ready!!","Work with city, county, and state agencies to lower taxes and to improve the community by working with landlords instead of against them. ",Female,41-55,1,0,White or Caucasian,"$40,000-$59,999"
2021-10-15 11:47:27,2021-10-15 11:53:33,IP Address,173.19.123.200,100,366,True,2021-10-15 11:53:33,R_1Qgbc1GsqwMSlbi,,,,,41.4770965576171875,-95.35269927978515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Other,"Family owns home, rent from them for cheaper rate than normal rental houses",Single family home,,$300-$499,Good,Yes,Yes,Not enough of the right home styles,,,No,2,4,3,1,5,,,,Female,26 - 40,2,2,White or Caucasian,"$80,000-$99,999"
2021-10-15 11:16:55,2021-10-15 11:54:24,IP Address,97.119.111.67,100,2248,True,2021-10-15 11:54:24,R_ZrdgCyY4hGzX8oF,,,,,41.2884063720703125,-95.99720001220703125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Good,No,Yes,Not enough quality housing,,Independent Living Complex,No,3,1,2,4,5,"Improve current rental housing/inspection ",landlords not wanting to spend money on improving current houses for rent or only doing bare minimum to it.  High property value in Atlantic vs surrounding areas deters some from coming to town.  Cost of materials shooting up making improvements/new builds harder to make happen.,Make a policy that doesn't allow a landlord to charge more than a property is worth so they cant charge 900+ dollars for a house that is falling apart and held together with duct tape.  Maybe and incentive program for new houses to be built were the city helps pay for utilities to the house or help with the lad to be bought.,Male,26 - 40,3,0,White or Caucasian,"$60,000-$79,999"
2021-10-15 11:51:14,2021-10-15 11:54:33,IP Address,67.3.186.218,100,198,True,2021-10-15 11:54:33,R_2ds6bnotjBe9MCf,,,,,41.26800537109375,-96.1156005859375,anonymous,EN,Yes,6-10 years,,,,,,Yes,Rent,,Single family home,,$500-$699,Good,Yes,Yes,Do not qualify for a home mortgage,,,No,2,3,4,1,5,,"Renters are awful.  Lucky if you find a good one. ",More apartments for Sirha.  Cheaper rent for single family homes in quality neighborhoods. Our neighborhood is full of rentals and not good landlords,Female,41-55,2,2,White or Caucasian,"$40,000-$59,999"
2021-10-15 12:00:45,2021-10-15 12:03:58,IP Address,23.172.160.87,100,192,True,2021-10-15 12:03:58,R_3h4j9l2QpnS3UYa,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Excellent,Yes,Yes,Not enough affordable housing,,,No,4,3,2,1,5,,,,Female,41-55,2,0,White or Caucasian,"$150,000-$199,999"
2021-10-15 11:52:12,2021-10-15 12:06:34,IP Address,64.237.19.130,100,861,True,2021-10-15 12:06:34,R_1lbBKH2a9Uz9wDx,,,,,38.93609619140625,-92.30560302734375,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,Less than $300,Excellent,No,Yes,Not enough quality housing,,"Independent Living Complex,Assisted Living Complex",No,4,3,2,1,5,,expensive land & development costs,"Lower tax rates
More/better incentives to build new
More developers building spec houses and condo units
Incentives to remodel & increase value of home

",Female,56-70,2,0,White or Caucasian,"$150,000-$199,999"
2021-10-15 12:12:16,2021-10-15 12:21:04,IP Address,173.19.130.70,100,528,True,2021-10-15 12:21:04,R_3JCA57a66pXxCbX,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,No,,I own a home elsewhere,,"More homeownership options,More affordable housing options,Better quality housing options",Not interested in a different home,"$100,000-$175,000",,,,,,,,,,Not enough quality housing,,Independent Living Complex,Yes,3,4,2,1,5,,"lack of building space/lots for nice upper end homes ",Decide which direction that Atlantic is going to expand too.  South and Southwest seems to bee the logical area.,Female,71+,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-15 12:12:54,2021-10-15 12:22:05,IP Address,198.211.136.120,100,551,True,2021-10-15 12:22:05,R_1dtuxHPLqT9kN0B,,,,,42.8170013427734375,-95.9552001953125,anonymous,EN,No,,"I own a home elsewhere,Difficult to find a home to purchase here that suits my family’s needs",,More affordable housing options,Would be interested in senior housing,"$175,000-$250,000",,,,,,,,,,Not enough of the right home styles,,Duplex,No,3,2,4,1,5,,"Not enough pushers and shovers to get things done and accomplished.  ","People need to put their words into action and be persistent ",Female,71+,1,0,Don’t wish to answer,"$20,000-$39,999"
2021-10-15 12:04:02,2021-10-15 12:32:15,IP Address,173.19.130.70,100,1692,True,2021-10-15 12:32:16,R_11heXDghFtzB7Em,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Fair,No,Yes,Not enough affordable housing,,,No,2,4,3,1,5,,"I think we are aiming towards the wrong crowd. We have many new condominium units being built, however, they are more desirable to the older generations; hardly any young people own or want a condo. I think we need to have more quality homes for young couples/ young families who are starting out and can't afford a mortgage that is hundreds of thousands of dollars, especially with the pay rate issue here in town. Also, I have heard from several people that the lot sizes in town are a problem. People want nice, private backyards nowadays, but in Atlantic, many of the ""affordable"" older homes are on a lot size that is too small or too close to other's homes to enjoy. I just think in the future, if the city does build more homes, specifically for young families, that the quality of the lots themselves needs to be addressed as well as the home.",I think having the right balance between fixing up the run down homes but also not putting too much money into them that makes them too expensive is something we could solve together as a community. Maybe ask the people what they prioritize in a quality home and go from there.,Female,18 - 25,2,0,White or Caucasian,"$20,000-$39,999"
2021-10-15 12:28:22,2021-10-15 12:32:49,IP Address,174.250.52.11,100,266,True,2021-10-15 12:32:49,R_3Of6b7SEE96Zs6V,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Fair,Yes,Yes,Not enough affordable housing,,Duplex,Yes,1,3,4,2,5,,City’s lack of leadership and innovation in funding new development starts,"Involve people that need affordable housing. ",Female,26 - 40,2,0,I identify with 2 or more groups,"$100,000-$149,999"
2021-10-15 12:24:11,2021-10-15 12:33:08,IP Address,98.142.84.50,100,537,True,2021-10-15 12:33:09,R_3HT6aspfWt4Xwn6,,,,,41.296905517578125,-95.96739959716796875,anonymous,EN,No,,"I own a home elsewhere,Other",,,"Would be interested in up-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$175,000-$250,000",,,,,,,,,,Not enough quality housing,,"Independent Living Complex,Assisted Living Complex",No,4,1,3,2,5,,,,Female,26 - 40,2,1,White or Caucasian,"$60,000-$79,999"
2021-10-15 12:19:21,2021-10-15 12:33:28,IP Address,174.198.82.69,100,847,True,2021-10-15 12:33:28,R_6lYELCni92ClaU1,,,,,41.2884063720703125,-95.99720001220703125,anonymous,EN,Yes,Less than 1 year,,,,,,No,Rent,,Single family home,,$700-$899,Fair,Yes,Yes,Not enough quality housing,,Duplex,Yes,4,3,1,2,5,,City and county councils - not enough income from taxes attributed to not allowing new businesses to come into the area; Atlantic has always seemed to be a retirement community so why would young people want to live in the area and have pride in maintaining their homes?,"Enforce residents to better upkeep their place of residence, encourage young adults to get into the construction and residential ownership/leasing business with help from the city ",Female,26 - 40,2,0,White or Caucasian,"$40,000-$59,999"
2021-10-15 12:33:38,2021-10-15 12:38:59,IP Address,174.202.167.237,100,321,True,2021-10-15 12:38:59,R_3lRKuUIkbuZh0gA,,,,,35.4618988037109375,-97.3932037353515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,No,Yes,Not enough quality housing,,,No,3,4,2,1,5,,Qualified Tradesmen,Special Loans,Male,41-55,3,1,White or Caucasian,"$40,000-$59,999"
2021-10-15 12:36:35,2021-10-15 12:39:30,IP Address,75.163.75.224,100,174,True,2021-10-15 12:39:30,R_1erhPN7gpR1qN7U,,,,,41.285400390625,-96.1493988037109375,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,,Yes,4,3,2,1,5,,Money,,Female,26 - 40,1,0,White or Caucasian,"$40,000-$59,999"
2021-10-15 12:42:22,2021-10-15 12:45:31,IP Address,174.198.87.151,100,188,True,2021-10-15 12:45:32,R_3PjIsV5UmYSo9NC,,,,,41.6020965576171875,-93.612396240234375,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Mobile home,,"$900-$1,199",Fair,Yes,Yes,Do not qualify for a home mortgage,,,Yes,3,1,2,4,5,,"Not enough money ",,Female,41-55,5 or more adults,1,White or Caucasian,"$40,000-$59,999"
2021-10-15 12:49:34,2021-10-15 12:55:59,IP Address,174.198.66.213,100,384,True,2021-10-15 12:55:59,R_3sc8Ofp5epolhmJ,,,,,41.21319580078125,-96.16680145263671875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$300-$499,Fair,Yes,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex,Assisted Living Complex",No,2,3,1,4,5,,"Lack of young people and appealing  jobs ",Monitor landlord's make them keep their properties  in good repair.,Female,56-70,4,0,White or Caucasian,"$20,000-$39,999"
2021-10-15 12:56:37,2021-10-15 13:01:39,IP Address,208.126.176.200,100,302,True,2021-10-15 13:01:39,R_3NwdhudBEwaaQKB,,,,,41.6334075927734375,-95.0561981201171875,anonymous,EN,No,,I own a home elsewhere,,"More affordable housing options,Better quality housing options","Would be interested in down-sizing,Would be interested in an existing single-family home,Would be interested in senior housing","Less than $100,000",,,,,,,,,,Not enough quality housing,,"Duplex,Independent Living Complex,Assisted Living Complex",Yes,5,1,2,3,4,,"Don't reall
y know",,Female,71+,2,0,White or Caucasian,"$60,000-$79,999"
2021-10-15 12:59:50,2021-10-15 13:07:49,IP Address,174.198.67.62,100,478,True,2021-10-15 13:07:50,R_2aVIiAYNFb9KoV1,,,,,41.237701416015625,-95.9998016357421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough quality housing,,,No,4,2,1,3,5,,Money,"Some type of loan assistance program to better help people buy houses that is reasonable and affordable for lower income families.  Help pay for inspections and closing costs ",Female,26 - 40,3,2,White or Caucasian,"$60,000-$79,999"
2021-10-15 13:19:37,2021-10-15 13:22:54,IP Address,166.181.84.41,100,197,True,2021-10-15 13:22:55,R_T7xVvo1lKzK4bIZ,,,,,41.6020965576171875,-93.612396240234375,anonymous,EN,Yes,6-10 years,,,,,,Yes,Other,Staying with a friend,Apartment,,$300-$499,Good,No,Yes,Do not qualify for a home mortgage,,Duplex,No,1,2,4,3,5,,Money,,Female,26 - 40,2,1,White or Caucasian,"$19,999 or less"
